============================================================
Log started at: 20251215_200711
Log file: sudoku_ga_log_20251215_200711.txt
============================================================

==================== EXPERIMENT CONFIGURATION ====================
Sudoku File:          .\computacion_evolutiva_1\sencillo.txt
Algorithm Runs:       1
Population Size:      100
Mutation Rate:        0.01
Elite Size:           5
Crossover Rate:       0.9
Crossover Type:       single_point
Elitism Replacement:  worst
================================================================

Loading board from .\computacion_evolutiva_1\sencillo.txt...
Initial Board:
0 0 0 | 0 3 0 | 0 0 4 
0 9 0 | 4 0 6 | 0 7 0 
0 5 0 | 0 0 0 | 3 8 0 
---------------------
0 0 0 | 0 7 8 | 0 0 3 
3 0 0 | 0 0 0 | 6 9 0 
5 4 0 | 6 0 0 | 0 2 0 
---------------------
7 0 5 | 0 2 4 | 0 0 0 
9 8 4 | 0 6 5 | 2 0 0 
0 2 6 | 0 8 0 | 0 0 9 

Starting Mutation Rate Sweep: [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7]
Runs per rate: 10

########################################
### TESTING MUTATION RATE: 0.1 ###
########################################

--- Mutation 0.1 | Run 1/10 ---
Gen 670: Best Fitness = 31.00 | Avg Fitness = 63.96
Gen 680: Best Fitness = 31.00 | Avg Fitness = 65.39
Gen 690: Best Fitness = 31.00 | Avg Fitness = 64.64
Gen 700: Best Fitness = 31.00 | Avg Fitness = 65.36
Gen 710: Best Fitness = 31.00 | Avg Fitness = 64.37
Gen 720: Best Fitness = 31.00 | Avg Fitness = 64.53
Gen 730: Best Fitness = 31.00 | Avg Fitness = 67.27
Gen 740: Best Fitness = 31.00 | Avg Fitness = 66.23
Gen 750: Best Fitness = 31.00 | Avg Fitness = 65.38
Gen 760: Best Fitness = 31.00 | Avg Fitness = 66.98
Gen 770: Best Fitness = 31.00 | Avg Fitness = 63.89
Gen 780: Best Fitness = 31.00 | Avg Fitness = 66.47
Gen 790: Best Fitness = 30.00 | Avg Fitness = 65.25
Gen 800: Best Fitness = 30.00 | Avg Fitness = 66.32
Gen 810: Best Fitness = 30.00 | Avg Fitness = 64.66
Gen 820: Best Fitness = 30.00 | Avg Fitness = 66.89
Gen 830: Best Fitness = 30.00 | Avg Fitness = 65.81
Gen 840: Best Fitness = 30.00 | Avg Fitness = 64.70
Gen 850: Best Fitness = 30.00 | Avg Fitness = 62.92
Gen 860: Best Fitness = 30.00 | Avg Fitness = 65.24
Gen 870: Best Fitness = 30.00 | Avg Fitness = 64.32
Gen 880: Best Fitness = 30.00 | Avg Fitness = 63.42
Gen 890: Best Fitness = 30.00 | Avg Fitness = 67.35
Gen 900: Best Fitness = 30.00 | Avg Fitness = 64.32
Gen 910: Best Fitness = 30.00 | Avg Fitness = 64.97
Gen 920: Best Fitness = 30.00 | Avg Fitness = 65.34
Gen 930: Best Fitness = 30.00 | Avg Fitness = 64.28
Gen 940: Best Fitness = 30.00 | Avg Fitness = 62.99
Gen 950: Best Fitness = 30.00 | Avg Fitness = 63.92
Gen 960: Best Fitness = 30.00 | Avg Fitness = 64.73
Gen 970: Best Fitness = 30.00 | Avg Fitness = 65.18
Gen 980: Best Fitness = 30.00 | Avg Fitness = 65.12
Gen 990: Best Fitness = 30.00 | Avg Fitness = 66.65
Max generations reached.
Run Finished. Final Fitness: 30.0

--- Mutation 0.6 | Run 8/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 44.00 | Avg Fitness = 66.64
Gen 10: Best Fitness = 33.00 | Avg Fitness = 65.15
Gen 20: Best Fitness = 33.00 | Avg Fitness = 63.36
Gen 30: Best Fitness = 33.00 | Avg Fitness = 67.59
Gen 40: Best Fitness = 33.00 | Avg Fitness = 64.85
Gen 50: Best Fitness = 33.00 | Avg Fitness = 66.96
Gen 60: Best Fitness = 33.00 | Avg Fitness = 66.66
Gen 70: Best Fitness = 33.00 | Avg Fitness = 66.47
Gen 80: Best Fitness = 33.00 | Avg Fitness = 63.75
Gen 90: Best Fitness = 33.00 | Avg Fitness = 65.70
Gen 100: Best Fitness = 33.00 | Avg Fitness = 64.20
Gen 110: Best Fitness = 33.00 | Avg Fitness = 63.96
Gen 120: Best Fitness = 33.00 | Avg Fitness = 63.61
Gen 130: Best Fitness = 33.00 | Avg Fitness = 66.63
Gen 140: Best Fitness = 31.00 | Avg Fitness = 63.71
Gen 150: Best Fitness = 31.00 | Avg Fitness = 64.44
Gen 160: Best Fitness = 31.00 | Avg Fitness = 67.44
Gen 170: Best Fitness = 31.00 | Avg Fitness = 66.30
Gen 180: Best Fitness = 31.00 | Avg Fitness = 65.14
Gen 190: Best Fitness = 31.00 | Avg Fitness = 64.73
Gen 200: Best Fitness = 31.00 | Avg Fitness = 64.40
Gen 210: Best Fitness = 31.00 | Avg Fitness = 64.67
Gen 220: Best Fitness = 31.00 | Avg Fitness = 64.36
Gen 230: Best Fitness = 31.00 | Avg Fitness = 65.98
Gen 240: Best Fitness = 31.00 | Avg Fitness = 64.66
Gen 250: Best Fitness = 31.00 | Avg Fitness = 65.34
Gen 260: Best Fitness = 31.00 | Avg Fitness = 64.35
Gen 270: Best Fitness = 31.00 | Avg Fitness = 62.71
Gen 280: Best Fitness = 31.00 | Avg Fitness = 66.29
Gen 290: Best Fitness = 31.00 | Avg Fitness = 66.57
Gen 300: Best Fitness = 31.00 | Avg Fitness = 66.06
Gen 310: Best Fitness = 31.00 | Avg Fitness = 64.17
Gen 320: Best Fitness = 31.00 | Avg Fitness = 62.96
Gen 330: Best Fitness = 31.00 | Avg Fitness = 64.03
Gen 340: Best Fitness = 31.00 | Avg Fitness = 64.29
Gen 350: Best Fitness = 31.00 | Avg Fitness = 65.87
Gen 360: Best Fitness = 31.00 | Avg Fitness = 63.42
Gen 370: Best Fitness = 31.00 | Avg Fitness = 66.19
Gen 380: Best Fitness = 31.00 | Avg Fitness = 63.85
Gen 390: Best Fitness = 31.00 | Avg Fitness = 68.72
Gen 400: Best Fitness = 31.00 | Avg Fitness = 67.56
Gen 410: Best Fitness = 31.00 | Avg Fitness = 63.28
Gen 420: Best Fitness = 31.00 | Avg Fitness = 65.32
Gen 430: Best Fitness = 31.00 | Avg Fitness = 66.66
Gen 440: Best Fitness = 31.00 | Avg Fitness = 64.07
Gen 450: Best Fitness = 31.00 | Avg Fitness = 64.25
Gen 460: Best Fitness = 31.00 | Avg Fitness = 63.18
Gen 470: Best Fitness = 31.00 | Avg Fitness = 64.59
Gen 480: Best Fitness = 30.00 | Avg Fitness = 65.36
Gen 490: Best Fitness = 30.00 | Avg Fitness = 64.02
Gen 500: Best Fitness = 30.00 | Avg Fitness = 63.43
Gen 510: Best Fitness = 30.00 | Avg Fitness = 65.23
Gen 520: Best Fitness = 30.00 | Avg Fitness = 64.23
Gen 530: Best Fitness = 30.00 | Avg Fitness = 63.93
Gen 540: Best Fitness = 30.00 | Avg Fitness = 66.18
Gen 550: Best Fitness = 30.00 | Avg Fitness = 64.24
Gen 560: Best Fitness = 30.00 | Avg Fitness = 63.24
Gen 570: Best Fitness = 30.00 | Avg Fitness = 67.03
Gen 580: Best Fitness = 30.00 | Avg Fitness = 63.16
Gen 590: Best Fitness = 30.00 | Avg Fitness = 65.94
Gen 600: Best Fitness = 30.00 | Avg Fitness = 66.54
Gen 610: Best Fitness = 30.00 | Avg Fitness = 65.85
Gen 620: Best Fitness = 30.00 | Avg Fitness = 64.76
Gen 630: Best Fitness = 30.00 | Avg Fitness = 67.40
Gen 640: Best Fitness = 30.00 | Avg Fitness = 66.12
Gen 650: Best Fitness = 30.00 | Avg Fitness = 64.81
Gen 660: Best Fitness = 30.00 | Avg Fitness = 65.25
Gen 670: Best Fitness = 30.00 | Avg Fitness = 64.63
Gen 680: Best Fitness = 30.00 | Avg Fitness = 68.50
Gen 690: Best Fitness = 30.00 | Avg Fitness = 67.28
Gen 700: Best Fitness = 30.00 | Avg Fitness = 65.63
Gen 710: Best Fitness = 30.00 | Avg Fitness = 63.87
Gen 720: Best Fitness = 30.00 | Avg Fitness = 63.33
Gen 730: Best Fitness = 30.00 | Avg Fitness = 65.85
Gen 740: Best Fitness = 30.00 | Avg Fitness = 63.09
Gen 750: Best Fitness = 30.00 | Avg Fitness = 64.14
Gen 760: Best Fitness = 30.00 | Avg Fitness = 65.11
Gen 770: Best Fitness = 30.00 | Avg Fitness = 66.59
Gen 780: Best Fitness = 30.00 | Avg Fitness = 67.45
Gen 790: Best Fitness = 30.00 | Avg Fitness = 65.54
Gen 800: Best Fitness = 30.00 | Avg Fitness = 66.68
Gen 810: Best Fitness = 30.00 | Avg Fitness = 65.69
Gen 820: Best Fitness = 30.00 | Avg Fitness = 66.22
Gen 830: Best Fitness = 30.00 | Avg Fitness = 62.70
Gen 840: Best Fitness = 30.00 | Avg Fitness = 65.50
Gen 850: Best Fitness = 30.00 | Avg Fitness = 65.71
Gen 860: Best Fitness = 30.00 | Avg Fitness = 63.26
Gen 870: Best Fitness = 30.00 | Avg Fitness = 63.55
Gen 880: Best Fitness = 30.00 | Avg Fitness = 64.82
Gen 890: Best Fitness = 30.00 | Avg Fitness = 64.31
Gen 900: Best Fitness = 30.00 | Avg Fitness = 66.49
Gen 910: Best Fitness = 30.00 | Avg Fitness = 65.72
Gen 920: Best Fitness = 30.00 | Avg Fitness = 63.81
Gen 930: Best Fitness = 30.00 | Avg Fitness = 63.62
Gen 940: Best Fitness = 30.00 | Avg Fitness = 63.65
Gen 950: Best Fitness = 30.00 | Avg Fitness = 63.43
Gen 960: Best Fitness = 30.00 | Avg Fitness = 65.93
Gen 970: Best Fitness = 30.00 | Avg Fitness = 64.16
Gen 980: Best Fitness = 30.00 | Avg Fitness = 64.96
Gen 990: Best Fitness = 30.00 | Avg Fitness = 65.99
Max generations reached.
Run Finished. Final Fitness: 30.0

--- Mutation 0.6 | Run 9/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 41.00 | Avg Fitness = 66.00
Gen 10: Best Fitness = 35.00 | Avg Fitness = 63.81
Gen 20: Best Fitness = 35.00 | Avg Fitness = 64.11
Gen 30: Best Fitness = 35.00 | Avg Fitness = 65.87
Gen 40: Best Fitness = 34.00 | Avg Fitness = 64.43
Gen 50: Best Fitness = 34.00 | Avg Fitness = 65.34
Gen 60: Best Fitness = 34.00 | Avg Fitness = 65.14
Gen 70: Best Fitness = 30.00 | Avg Fitness = 65.47
Gen 80: Best Fitness = 30.00 | Avg Fitness = 65.64
Gen 90: Best Fitness = 30.00 | Avg Fitness = 64.31
Gen 100: Best Fitness = 30.00 | Avg Fitness = 65.31
Gen 110: Best Fitness = 30.00 | Avg Fitness = 62.94
Gen 120: Best Fitness = 30.00 | Avg Fitness = 63.97
Gen 130: Best Fitness = 30.00 | Avg Fitness = 65.72
Gen 140: Best Fitness = 30.00 | Avg Fitness = 64.22
Gen 150: Best Fitness = 30.00 | Avg Fitness = 65.90
Gen 160: Best Fitness = 30.00 | Avg Fitness = 64.65
Gen 170: Best Fitness = 30.00 | Avg Fitness = 63.88
Gen 180: Best Fitness = 30.00 | Avg Fitness = 63.14
Gen 190: Best Fitness = 30.00 | Avg Fitness = 64.75
Gen 200: Best Fitness = 30.00 | Avg Fitness = 65.51
Gen 210: Best Fitness = 30.00 | Avg Fitness = 65.29
Gen 220: Best Fitness = 30.00 | Avg Fitness = 63.35
Gen 230: Best Fitness = 30.00 | Avg Fitness = 66.45
Gen 240: Best Fitness = 30.00 | Avg Fitness = 65.28
Gen 250: Best Fitness = 30.00 | Avg Fitness = 65.17
Gen 260: Best Fitness = 30.00 | Avg Fitness = 61.54
Gen 270: Best Fitness = 30.00 | Avg Fitness = 64.47
Gen 280: Best Fitness = 30.00 | Avg Fitness = 66.11
Gen 290: Best Fitness = 30.00 | Avg Fitness = 64.79
Gen 300: Best Fitness = 30.00 | Avg Fitness = 66.19
Gen 310: Best Fitness = 30.00 | Avg Fitness = 64.56
Gen 320: Best Fitness = 30.00 | Avg Fitness = 64.81
Gen 330: Best Fitness = 30.00 | Avg Fitness = 63.95
Gen 340: Best Fitness = 30.00 | Avg Fitness = 64.04
Gen 350: Best Fitness = 30.00 | Avg Fitness = 65.48
Gen 360: Best Fitness = 30.00 | Avg Fitness = 64.15
Gen 370: Best Fitness = 30.00 | Avg Fitness = 66.77
Gen 380: Best Fitness = 30.00 | Avg Fitness = 64.59
Gen 390: Best Fitness = 30.00 | Avg Fitness = 63.50
Gen 400: Best Fitness = 30.00 | Avg Fitness = 64.90
Gen 410: Best Fitness = 30.00 | Avg Fitness = 65.24
Gen 420: Best Fitness = 30.00 | Avg Fitness = 66.56
Gen 430: Best Fitness = 30.00 | Avg Fitness = 65.08
Gen 440: Best Fitness = 30.00 | Avg Fitness = 65.79
Gen 450: Best Fitness = 30.00 | Avg Fitness = 65.31
Gen 460: Best Fitness = 30.00 | Avg Fitness = 64.08
Gen 470: Best Fitness = 30.00 | Avg Fitness = 64.41
Gen 480: Best Fitness = 30.00 | Avg Fitness = 64.47
Gen 490: Best Fitness = 30.00 | Avg Fitness = 63.23
Gen 500: Best Fitness = 30.00 | Avg Fitness = 64.20
Gen 510: Best Fitness = 30.00 | Avg Fitness = 64.35
Gen 520: Best Fitness = 30.00 | Avg Fitness = 65.23
Gen 530: Best Fitness = 30.00 | Avg Fitness = 64.83
Gen 540: Best Fitness = 30.00 | Avg Fitness = 64.63
Gen 550: Best Fitness = 30.00 | Avg Fitness = 64.24
Gen 560: Best Fitness = 30.00 | Avg Fitness = 65.56
Gen 570: Best Fitness = 30.00 | Avg Fitness = 64.25
Gen 580: Best Fitness = 30.00 | Avg Fitness = 65.64
Gen 590: Best Fitness = 30.00 | Avg Fitness = 67.49
Gen 600: Best Fitness = 30.00 | Avg Fitness = 63.88
Gen 610: Best Fitness = 30.00 | Avg Fitness = 63.89
Gen 620: Best Fitness = 30.00 | Avg Fitness = 64.28
Gen 630: Best Fitness = 30.00 | Avg Fitness = 62.69
Gen 640: Best Fitness = 30.00 | Avg Fitness = 65.33
Gen 650: Best Fitness = 30.00 | Avg Fitness = 67.80
Gen 660: Best Fitness = 30.00 | Avg Fitness = 66.95
Gen 670: Best Fitness = 30.00 | Avg Fitness = 64.63
Gen 680: Best Fitness = 30.00 | Avg Fitness = 65.43
Gen 690: Best Fitness = 30.00 | Avg Fitness = 64.49
Gen 700: Best Fitness = 30.00 | Avg Fitness = 65.33
Gen 710: Best Fitness = 30.00 | Avg Fitness = 65.72
Gen 720: Best Fitness = 30.00 | Avg Fitness = 65.30
Gen 730: Best Fitness = 30.00 | Avg Fitness = 65.16
Gen 740: Best Fitness = 30.00 | Avg Fitness = 62.60
Gen 750: Best Fitness = 30.00 | Avg Fitness = 64.83
Gen 760: Best Fitness = 30.00 | Avg Fitness = 65.99
Gen 770: Best Fitness = 30.00 | Avg Fitness = 64.85
Gen 780: Best Fitness = 30.00 | Avg Fitness = 67.13
Gen 790: Best Fitness = 30.00 | Avg Fitness = 65.91
Gen 800: Best Fitness = 30.00 | Avg Fitness = 65.84
Gen 810: Best Fitness = 30.00 | Avg Fitness = 64.67
Gen 820: Best Fitness = 30.00 | Avg Fitness = 64.87
Gen 830: Best Fitness = 30.00 | Avg Fitness = 62.94
Gen 840: Best Fitness = 30.00 | Avg Fitness = 68.09
Gen 850: Best Fitness = 30.00 | Avg Fitness = 63.75
Gen 860: Best Fitness = 30.00 | Avg Fitness = 66.19
Gen 870: Best Fitness = 30.00 | Avg Fitness = 65.29
Gen 880: Best Fitness = 30.00 | Avg Fitness = 63.76
Gen 890: Best Fitness = 30.00 | Avg Fitness = 65.54
Gen 900: Best Fitness = 30.00 | Avg Fitness = 63.64
Gen 910: Best Fitness = 30.00 | Avg Fitness = 64.18
Gen 920: Best Fitness = 30.00 | Avg Fitness = 66.97
Gen 930: Best Fitness = 30.00 | Avg Fitness = 64.28
Gen 940: Best Fitness = 30.00 | Avg Fitness = 66.24
Gen 950: Best Fitness = 30.00 | Avg Fitness = 65.02
Gen 960: Best Fitness = 30.00 | Avg Fitness = 63.79
Gen 970: Best Fitness = 30.00 | Avg Fitness = 64.56
Gen 980: Best Fitness = 30.00 | Avg Fitness = 64.75
Gen 990: Best Fitness = 30.00 | Avg Fitness = 63.65
Max generations reached.
Run Finished. Final Fitness: 30.0

--- Mutation 0.6 | Run 10/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 38.00 | Avg Fitness = 67.20
Gen 10: Best Fitness = 36.00 | Avg Fitness = 64.37
Gen 20: Best Fitness = 36.00 | Avg Fitness = 64.79
Gen 30: Best Fitness = 36.00 | Avg Fitness = 66.68
Gen 40: Best Fitness = 36.00 | Avg Fitness = 65.55
Gen 50: Best Fitness = 29.00 | Avg Fitness = 67.55
Gen 60: Best Fitness = 29.00 | Avg Fitness = 64.27
Gen 70: Best Fitness = 29.00 | Avg Fitness = 63.52
Gen 80: Best Fitness = 29.00 | Avg Fitness = 64.85
Gen 90: Best Fitness = 29.00 | Avg Fitness = 64.75
Gen 100: Best Fitness = 29.00 | Avg Fitness = 62.82
Gen 110: Best Fitness = 29.00 | Avg Fitness = 62.89
Gen 120: Best Fitness = 29.00 | Avg Fitness = 65.89
Gen 130: Best Fitness = 29.00 | Avg Fitness = 64.39
Gen 140: Best Fitness = 29.00 | Avg Fitness = 64.40
Gen 150: Best Fitness = 29.00 | Avg Fitness = 65.19
Gen 160: Best Fitness = 29.00 | Avg Fitness = 65.11
Gen 170: Best Fitness = 29.00 | Avg Fitness = 64.20
Gen 180: Best Fitness = 29.00 | Avg Fitness = 66.72
Gen 190: Best Fitness = 29.00 | Avg Fitness = 66.50
Gen 200: Best Fitness = 29.00 | Avg Fitness = 65.72
Gen 210: Best Fitness = 29.00 | Avg Fitness = 64.41
Gen 220: Best Fitness = 29.00 | Avg Fitness = 65.04
Gen 230: Best Fitness = 29.00 | Avg Fitness = 66.64
Gen 240: Best Fitness = 29.00 | Avg Fitness = 66.26
Gen 250: Best Fitness = 29.00 | Avg Fitness = 64.97
Gen 260: Best Fitness = 29.00 | Avg Fitness = 65.60
Gen 270: Best Fitness = 29.00 | Avg Fitness = 63.96
Gen 280: Best Fitness = 29.00 | Avg Fitness = 63.68
Gen 290: Best Fitness = 29.00 | Avg Fitness = 64.35
Gen 300: Best Fitness = 29.00 | Avg Fitness = 64.58
Gen 310: Best Fitness = 29.00 | Avg Fitness = 65.29
Gen 320: Best Fitness = 29.00 | Avg Fitness = 64.63
Gen 330: Best Fitness = 29.00 | Avg Fitness = 63.62
Gen 340: Best Fitness = 29.00 | Avg Fitness = 64.92
Gen 350: Best Fitness = 29.00 | Avg Fitness = 65.23
Gen 360: Best Fitness = 29.00 | Avg Fitness = 64.14
Gen 370: Best Fitness = 29.00 | Avg Fitness = 66.85
Gen 380: Best Fitness = 29.00 | Avg Fitness = 63.29
Gen 390: Best Fitness = 29.00 | Avg Fitness = 63.58
Gen 400: Best Fitness = 29.00 | Avg Fitness = 63.90
Gen 410: Best Fitness = 29.00 | Avg Fitness = 66.02
Gen 420: Best Fitness = 29.00 | Avg Fitness = 67.04
Gen 430: Best Fitness = 29.00 | Avg Fitness = 66.88
Gen 440: Best Fitness = 29.00 | Avg Fitness = 64.22
Gen 450: Best Fitness = 29.00 | Avg Fitness = 65.09
Gen 460: Best Fitness = 29.00 | Avg Fitness = 64.30
Gen 470: Best Fitness = 29.00 | Avg Fitness = 64.91
Gen 480: Best Fitness = 29.00 | Avg Fitness = 65.50
Gen 490: Best Fitness = 29.00 | Avg Fitness = 64.01
Gen 500: Best Fitness = 29.00 | Avg Fitness = 65.02
Gen 510: Best Fitness = 29.00 | Avg Fitness = 64.99
Gen 520: Best Fitness = 29.00 | Avg Fitness = 66.69
Gen 530: Best Fitness = 29.00 | Avg Fitness = 63.23
Gen 540: Best Fitness = 29.00 | Avg Fitness = 64.54
Gen 550: Best Fitness = 29.00 | Avg Fitness = 64.42
Gen 560: Best Fitness = 29.00 | Avg Fitness = 64.45
Gen 570: Best Fitness = 29.00 | Avg Fitness = 64.38
Gen 580: Best Fitness = 29.00 | Avg Fitness = 64.46
Gen 590: Best Fitness = 29.00 | Avg Fitness = 67.78
Gen 600: Best Fitness = 29.00 | Avg Fitness = 64.66
Gen 610: Best Fitness = 29.00 | Avg Fitness = 64.29
Gen 620: Best Fitness = 28.00 | Avg Fitness = 65.78
Gen 630: Best Fitness = 28.00 | Avg Fitness = 64.91
Gen 640: Best Fitness = 28.00 | Avg Fitness = 64.93
Gen 650: Best Fitness = 28.00 | Avg Fitness = 66.56
Gen 660: Best Fitness = 28.00 | Avg Fitness = 65.49
Gen 670: Best Fitness = 28.00 | Avg Fitness = 66.27
Gen 680: Best Fitness = 28.00 | Avg Fitness = 66.19
Gen 690: Best Fitness = 28.00 | Avg Fitness = 66.16
Gen 700: Best Fitness = 28.00 | Avg Fitness = 66.46
Gen 710: Best Fitness = 28.00 | Avg Fitness = 65.23
Gen 720: Best Fitness = 28.00 | Avg Fitness = 63.47
Gen 730: Best Fitness = 28.00 | Avg Fitness = 63.12
Gen 740: Best Fitness = 28.00 | Avg Fitness = 65.91
Gen 750: Best Fitness = 28.00 | Avg Fitness = 65.10
Gen 760: Best Fitness = 28.00 | Avg Fitness = 66.60
Gen 770: Best Fitness = 28.00 | Avg Fitness = 66.80
Gen 780: Best Fitness = 28.00 | Avg Fitness = 66.04
Gen 790: Best Fitness = 28.00 | Avg Fitness = 63.98
Gen 800: Best Fitness = 28.00 | Avg Fitness = 67.29
Gen 810: Best Fitness = 28.00 | Avg Fitness = 62.27
Gen 820: Best Fitness = 28.00 | Avg Fitness = 65.26
Gen 830: Best Fitness = 28.00 | Avg Fitness = 64.26
Gen 840: Best Fitness = 28.00 | Avg Fitness = 66.14
Gen 850: Best Fitness = 28.00 | Avg Fitness = 65.56
Gen 860: Best Fitness = 28.00 | Avg Fitness = 64.21
Gen 870: Best Fitness = 28.00 | Avg Fitness = 64.79
Gen 880: Best Fitness = 28.00 | Avg Fitness = 64.84
Gen 890: Best Fitness = 28.00 | Avg Fitness = 63.79
Gen 900: Best Fitness = 28.00 | Avg Fitness = 65.27
Gen 910: Best Fitness = 28.00 | Avg Fitness = 64.89
Gen 920: Best Fitness = 28.00 | Avg Fitness = 65.73
Gen 930: Best Fitness = 28.00 | Avg Fitness = 62.01
Gen 940: Best Fitness = 28.00 | Avg Fitness = 64.20
Gen 950: Best Fitness = 28.00 | Avg Fitness = 66.30
Gen 960: Best Fitness = 28.00 | Avg Fitness = 66.95
Gen 970: Best Fitness = 28.00 | Avg Fitness = 65.44
Gen 980: Best Fitness = 28.00 | Avg Fitness = 64.97
Gen 990: Best Fitness = 28.00 | Avg Fitness = 65.66
Max generations reached.
Run Finished. Final Fitness: 28.0

VAMM for Mutation Rate 0.6: 29.00 +/- 1.34
Plot saved to 'plots\fitness_plot_mut0.6_20251215_200711.png'

########################################
### TESTING MUTATION RATE: 0.7 ###
########################################

--- Mutation 0.7 | Run 1/10 ---
Starting evolution with population size 100...
Gen 0: Best Fitness = 40.00 | Avg Fitness = 65.36
Gen 10: Best Fitness = 37.00 | Avg Fitness = 68.59
Gen 20: Best Fitness = 34.00 | Avg Fitness = 67.29
Gen 30: Best Fitness = 34.00 | Avg Fitness = 65.98
Gen 40: Best Fitness = 34.00 | Avg Fitness = 67.36
Gen 50: Best Fitness = 34.00 | Avg Fitness = 68.34
Gen 60: Best Fitness = 34.00 | Avg Fitness = 68.50
Gen 70: Best Fitness = 34.00 | Avg Fitness = 67.41
Gen 80: Best Fitness = 34.00 | Avg Fitness = 63.91
Gen 90: Best Fitness = 34.00 | Avg Fitness = 65.98
Gen 100: Best Fitness = 34.00 | Avg Fitness = 65.96
Gen 110: Best Fitness = 34.00 | Avg Fitness = 66.47
Gen 120: Best Fitness = 34.00 | Avg Fitness = 66.07
Gen 130: Best Fitness = 33.00 | Avg Fitness = 65.28
Gen 140: Best Fitness = 33.00 | Avg Fitness = 65.91
Gen 150: Best Fitness = 33.00 | Avg Fitness = 66.53
Gen 160: Best Fitness = 33.00 | Avg Fitness = 67.27
Gen 170: Best Fitness = 33.00 | Avg Fitness = 66.04
Gen 180: Best Fitness = 33.00 | Avg Fitness = 65.24
Gen 190: Best Fitness = 33.00 | Avg Fitness = 64.89
Gen 200: Best Fitness = 33.00 | Avg Fitness = 64.70
Gen 210: Best Fitness = 33.00 | Avg Fitness = 67.80
Gen 220: Best Fitness = 33.00 | Avg Fitness = 66.67
Gen 230: Best Fitness = 33.00 | Avg Fitness = 62.96
Gen 240: Best Fitness = 33.00 | Avg Fitness = 66.14
Gen 250: Best Fitness = 33.00 | Avg Fitness = 64.77
Gen 260: Best Fitness = 33.00 | Avg Fitness = 66.80
Gen 270: Best Fitness = 33.00 | Avg Fitness = 64.20
Gen 280: Best Fitness = 33.00 | Avg Fitness = 67.54
Gen 290: Best Fitness = 33.00 | Avg Fitness = 66.36
Gen 300: Best Fitness = 33.00 | Avg Fitness = 65.11
Gen 310: Best Fitness = 33.00 | Avg Fitness = 63.42
Gen 320: Best Fitness = 33.00 | Avg Fitness = 68.57
Gen 330: Best Fitness = 33.00 | Avg Fitness = 66.90
Gen 340: Best Fitness = 33.00 | Avg Fitness = 66.06
Gen 350: Best Fitness = 33.00 | Avg Fitness = 66.98
Gen 360: Best Fitness = 33.00 | Avg Fitness = 64.88
Gen 370: Best Fitness = 33.00 | Avg Fitness = 69.20
Gen 380: Best Fitness = 33.00 | Avg Fitness = 66.61
Gen 390: Best Fitness = 33.00 | Avg Fitness = 65.82
Gen 400: Best Fitness = 33.00 | Avg Fitness = 68.16
Gen 410: Best Fitness = 33.00 | Avg Fitness = 67.08
Gen 420: Best Fitness = 33.00 | Avg Fitness = 66.81
Gen 430: Best Fitness = 33.00 | Avg Fitness = 66.34
Gen 440: Best Fitness = 31.00 | Avg Fitness = 66.62
Gen 450: Best Fitness = 31.00 | Avg Fitness = 66.46
Gen 460: Best Fitness = 31.00 | Avg Fitness = 62.89
Gen 470: Best Fitness = 31.00 | Avg Fitness = 68.38
Gen 480: Best Fitness = 31.00 | Avg Fitness = 66.56
Gen 490: Best Fitness = 31.00 | Avg Fitness = 67.70
Gen 500: Best Fitness = 31.00 | Avg Fitness = 67.66
Gen 510: Best Fitness = 31.00 | Avg Fitness = 66.07
Gen 520: Best Fitness = 31.00 | Avg Fitness = 68.05
Gen 530: Best Fitness = 31.00 | Avg Fitness = 67.23
Gen 540: Best Fitness = 31.00 | Avg Fitness = 65.99
Gen 550: Best Fitness = 31.00 | Avg Fitness = 67.37
Gen 560: Best Fitness = 31.00 | Avg Fitness = 66.45
Gen 570: Best Fitness = 31.00 | Avg Fitness = 66.28
Gen 580: Best Fitness = 31.00 | Avg Fitness = 67.14
Gen 590: Best Fitness = 31.00 | Avg Fitness = 67.67
Gen 600: Best Fitness = 31.00 | Avg Fitness = 67.17
Gen 610: Best Fitness = 31.00 | Avg Fitness = 66.31
Gen 620: Best Fitness = 31.00 | Avg Fitness = 67.88
Gen 630: Best Fitness = 31.00 | Avg Fitness = 68.57
Gen 640: Best Fitness = 31.00 | Avg Fitness = 66.61
Gen 650: Best Fitness = 31.00 | Avg Fitness = 68.55
Gen 660: Best Fitness = 31.00 | Avg Fitness = 66.97
Gen 670: Best Fitness = 31.00 | Avg Fitness = 66.99
Gen 680: Best Fitness = 31.00 | Avg Fitness = 65.79
Gen 690: Best Fitness = 31.00 | Avg Fitness = 67.51
Gen 700: Best Fitness = 31.00 | Avg Fitness = 70.15
Gen 710: Best Fitness = 31.00 | Avg Fitness = 66.92
Gen 720: Best Fitness = 31.00 | Avg Fitness = 64.78
Gen 730: Best Fitness = 31.00 | Avg Fitness = 65.44
Gen 740: Best Fitness = 31.00 | Avg Fitness = 68.35
Gen 750: Best Fitness = 31.00 | Avg Fitness = 70.92
